UserID,DeviceType,UsageHoursPerDay,EnergyConsumption,UserPreferences,MalfunctionIncidents,DeviceAgeMonths,SmartHomeEfficiency,EnergyConsumptionHR
3072,Smart Speaker,14.33704135,8.983098454,0,2,4,0,0.6265657072963663
3073,Camera,2.596720949,1.448124009,1,4,16,1,0.5576740964629543
3074,Security System,10.62810198,2.578693202,0,4,41,0,0.24262970066081357
3075,Smart Speaker,4.607487804,5.472742348,0,1,58,0,1.1877931273629911
3076,Thermostat,23.69685202,8.010202676,0,0,41,0,0.33802813425342054
3077,Smart Speaker,13.68702999,0.458923465,0,1,21,0,0.03352980634478759
3078,Lights,16.65476623,9.841779687,0,2,5,0,0.5909287198082757
3079,Lights,8.147329596,4.603575369,0,0,58,0,0.5650410131020308
3080,Camera,2.726364497,3.656388292,1,4,35,1,1.341122324628041
3081,Camera,23.43296528,2.997971935,0,2,14,0,0.12793822289143936
3082,Security System,7.227087332,1.826131406,0,3,15,0,0.252678751772416
3083,Smart Speaker,10.45949235,7.936581698,1,2,6,1,0.7587922465472238
3084,Lights,15.77180216,9.558600231,1,0,16,1,0.6060563107519984
3085,Camera,1.080386496,4.195083073,1,0,23,1,3.8829466015465637
3086,Smart Speaker,19.54108957,9.528964878,0,4,31,0,0.4876373368979957
3087,Camera,13.10958747,8.255596393,1,3,42,0,0.6297373133893129
3088,Camera,7.038103896,4.862406162,0,4,46,0,0.6908687671921802
3089,Lights,1.947787654,6.772859173,1,3,12,0,3.4772061313209246
3090,Lights,4.318712764,4.406343374,0,3,41,0,1.0202909095345432
3091,Camera,21.53329568,5.631361741,0,4,55,0,0.2615188043988258
3092,Thermostat,16.62156926,0.674658736,1,2,19,1,0.04058935263252033
3093,Camera,6.372690458,6.993008405,0,1,12,0,1.09734004045674
3094,Camera,2.041617976,0.62296398,0,3,45,0,0.3051324916429909
3095,Security System,16.72945984,8.189140975,0,0,55,0,0.48950420714838816
3096,Security System,13.95158156,8.266974602,0,4,13,0,0.5925474876412506
3097,Security System,10.00620882,2.447065147,1,2,49,1,0.24455467510421197
3098,Thermostat,9.044869056,3.304261532,1,3,2,1,0.36531889091396924
3099,Thermostat,5.595135484,4.864972748,1,2,20,1,0.8695004369263276
3100,Camera,16.23586453,6.006962779,0,4,55,0,0.3699810852634652
3101,Security System,23.31069865,2.944801251,1,0,31,1,0.12632831367325836
3102,Thermostat,4.629308277,5.965615406,1,3,9,0,1.2886623765453762
3103,Lights,14.53224057,3.048092025,0,3,21,0,0.20974687353389992
3104,Camera,10.46834881,0.649358139,1,2,8,1,0.06203061731948536
3105,Smart Speaker,10.99718496,0.125022743,1,4,39,1,0.011368613281921194
3106,Camera,6.472461083,1.101395473,1,1,37,0,0.1701664110260669
3107,Smart Speaker,19.89066958,7.943281932,0,3,29,0,0.39934713610581224
3108,Security System,11.9035067,9.618169993,1,0,19,1,0.8080114738793738
3109,Smart Speaker,13.27003753,4.326965373,1,3,35,1,0.3260703191846964
3110,Security System,7.661881451,5.175571139,1,3,45,0,0.6754961130760517
3111,Lights,4.772498943,1.553796874,0,1,38,0,0.32557301584718235
3112,Smart Speaker,2.518894123,5.555210392,0,1,26,0,2.205416393359063
3113,Camera,17.28179981,1.53208353,1,4,11,1,0.08865300760592482
3114,Security System,5.11150562,6.151021879,1,3,36,0,1.203367918629032
3115,Camera,16.71677082,9.339260809,1,3,35,1,0.5586761288745119
3116,Thermostat,9.673846482,2.037415539,0,2,4,0,0.21061069583758565
3117,Security System,10.27070782,7.669180809,0,2,3,0,0.7467042139068464
3118,Smart Speaker,11.52567116,0.332673986,1,0,45,1,0.028863740894721136
3119,Security System,9.141149941,3.817422689,1,0,47,1,0.4176085846571718
3120,Camera,2.864569465,1.196410228,0,2,12,0,0.4176579561494418
3121,Lights,7.776347535,3.589506872,0,0,32,0,0.4615929079615138
3122,Security System,16.09775748,1.818015504,1,3,47,1,0.11293594814425047
3123,Smart Speaker,16.14593343,3.795719402,0,1,26,0,0.23508826036327837
3124,Thermostat,7.22627122,4.23347578,1,3,43,0,0.5858451269145694
3125,Lights,11.31241172,3.075852116,1,2,43,1,0.27190065143774667
3126,Thermostat,5.046009858,6.6005573,0,4,13,0,1.3080745947286259
3127,Security System,5.443743916,9.196635307,1,4,44,0,1.689395285470662
3128,Camera,1.041606578,4.065894204,1,2,38,0,3.9034836087603897
3129,Camera,21.57354392,2.004197249,1,3,29,1,0.09290069616897696
3130,Smart Speaker,5.451606629,2.780155306,1,0,55,1,0.5099699034062497
3131,Camera,5.847046108,8.554608153,1,0,52,0,1.4630649382592487
3132,Lights,7.070633667,5.75923326,1,4,51,0,0.8145285884176752
3133,Camera,3.494089685,4.60460922,1,2,19,1,1.3178279995981272
3134,Smart Speaker,15.52267775,1.581403543,0,2,59,0,0.10187698079347167
3135,Security System,2.2658594,4.552300352,0,1,35,0,2.009083331472376
3136,Security System,3.653757019,2.857070833,1,4,48,0,0.7819542509649299
3137,Camera,15.65178307,9.437314966,0,2,41,0,0.6029546233673938
3138,Thermostat,8.482024581,8.852294083,1,1,59,0,1.043653434208316
3139,Security System,17.13677393,0.930635164,1,0,27,1,0.05430632205346482
3140,Camera,13.5994815,5.214869544,0,4,46,0,0.3834609094471727
3141,Smart Speaker,6.516497567,2.328077621,1,4,31,1,0.3572590332557704
3142,Camera,15.79445684,4.166693186,1,2,3,1,0.26380731089452264
3143,Security System,3.232431487,8.780795183,0,2,35,0,2.7164675317370466
3144,Smart Speaker,13.105644,5.322393747,0,3,24,0,0.40611462870500675
3145,Camera,10.77298047,3.408731404,0,0,52,0,0.316414887550613
3146,Lights,6.795029196,2.158094706,0,0,7,0,0.3175990336098035
3147,Smart Speaker,14.69411745,8.023216108,0,1,51,0,0.546015515072666
3148,Lights,20.97633942,6.282728352,0,1,56,0,0.29951500241313317
3149,Thermostat,23.97426044,4.733848058,1,3,35,1,0.19745543641887628
3150,Smart Speaker,14.78242507,2.253095103,0,0,21,1,0.1524171502531418
3151,Lights,10.01058805,3.409039104,0,1,1,0,0.3405433414074011
3152,Security System,5.792366855,9.602449925,1,0,44,0,1.6577765472004105
3153,Security System,6.541758101,5.248890382,1,0,53,0,0.802366932705389
3154,Thermostat,11.76719199,4.066922884,0,1,6,0,0.345615409985335
3155,Smart Speaker,9.13102598,5.262078219,1,2,39,0,0.5762855379587913
3156,Smart Speaker,21.97464128,7.811986208,1,2,34,1,0.3555000561083107
3157,Smart Speaker,9.15494349,3.467078471,1,1,18,1,0.3787110728522913
3158,Thermostat,9.275947892,1.869190597,1,3,25,1,0.20150938952687253
3159,Smart Speaker,9.513061042,5.890867572,1,4,15,1,0.6192399634557081
3160,Security System,20.16057494,6.685520624,1,0,47,1,0.3316135895874406
3161,Lights,15.79352554,7.155908229,1,4,32,1,0.4530912500110472
3162,Security System,14.93296798,8.831677149,0,1,42,0,0.5914214214366782
3163,Security System,8.352361026,3.774623795,1,0,49,1,0.45192296923588465
3164,Lights,19.72074816,0.846013473,0,4,50,0,0.04289966415756916
3165,Security System,1.401550742,9.587650978,1,2,18,0,6.8407448197833425
3166,Thermostat,20.96373355,4.406618082,1,3,31,1,0.21020196958189252
3167,Lights,12.54962265,6.270249346,0,4,29,0,0.4996364847671336
3168,Security System,9.858880519,6.696422699,1,3,15,1,0.6792274930297287
3169,Camera,12.1834311,5.510485716,1,2,58,0,0.4522934197083447
3170,Security System,16.18426497,2.132049544,0,4,23,0,0.13173595142887728
3171,Thermostat,0.799987523,7.575916196,1,1,38,0,9.470042942157237
3172,Smart Speaker,20.98146863,8.057144546,1,0,41,1,0.3840124201067426
3173,Security System,10.99837884,5.574458302,0,2,11,0,0.5068436342387347
3174,Smart Speaker,8.559713213,4.93675549,0,3,15,0,0.5767430949091075
3175,Camera,3.748770792,1.227988013,1,3,23,1,0.32757084418726445
3176,Security System,10.8274363,0.931121449,0,2,3,0,0.08599648367360979
3177,Lights,12.16358513,3.461691971,1,1,19,1,0.2845947090436486
3178,Smart Speaker,9.985697321,3.17737694,1,1,1,1,0.3181927949406148
3179,Camera,16.4485122,9.541198865,0,3,24,0,0.5800645522821207
3180,Lights,10.39106843,7.85786515,0,2,49,0,0.7562133964312657
3181,Lights,23.09331308,6.633250523,0,2,11,0,0.28723685077238814
3182,Lights,14.58302167,5.224716081,0,0,30,0,0.3582739022975065
3183,Lights,19.47573149,1.756938554,1,3,50,1,0.09021168498354563
3184,Security System,3.069863723,9.786721055,0,1,11,0,3.1879985361161256
3185,Security System,9.836345384,3.812902913,0,4,39,0,0.387634102316308
3186,Security System,8.415920984,1.158563464,1,1,1,1,0.13766330104603083
3187,Camera,13.88283612,4.988609068,1,1,12,1,0.35933645149158466
3188,Camera,20.73616772,8.752580315,1,4,4,1,0.42209247307341896
3189,Camera,2.340948117,8.884180918,1,3,25,0,3.795120811727072
3190,Thermostat,2.205507754,0.208562569,1,0,8,1,0.09456442337223359
3191,Camera,20.48246614,8.874327873,1,1,15,1,0.433264618251677
3192,Security System,5.501977022,2.787693753,1,1,43,0,0.5066712823141994
3193,Security System,16.21570148,0.485826403,1,3,30,1,0.029960245851787845
3194,Thermostat,13.25763611,8.493123677,1,3,40,0,0.6406212696239103
3195,Thermostat,20.07299948,8.652280884,0,2,32,0,0.4310407566453043
3196,Camera,3.439589381,6.00268769,0,3,44,0,1.7451756663624844
3197,Smart Speaker,3.549899694,5.786894197,1,3,35,0,1.6301571018417624
3198,Thermostat,13.58523147,8.149890699,0,1,21,0,0.5999081220660276
3199,Lights,22.73989835,7.884464572,1,0,31,1,0.34672382658210077
3200,Security System,10.25244732,8.912044187,1,1,36,0,0.8692601784565911
3201,Lights,8.183139356,5.572199731,1,3,27,1,0.6809366782828133
3202,Security System,14.7571991,9.679706218,1,2,44,0,0.6559311257107048
3203,Security System,22.36554211,9.961853626,0,0,8,0,0.4454107831147045
3204,Thermostat,20.16780407,1.253791639,0,2,59,0,0.06216797994706024
3205,Thermostat,23.89386485,8.51048322,1,4,23,1,0.3561785953602227
3206,Lights,1.030361705,5.048240352,0,2,23,0,4.899483674036585
3207,Security System,3.152166401,3.936906749,0,2,42,0,1.2489527036869141
3208,Lights,14.82249244,6.169415868,1,3,58,0,0.4162198694297327
3209,Smart Speaker,19.78354632,0.654059017,1,3,55,1,0.03306075697554715
3210,Lights,7.203242044,5.113965076,0,3,33,0,0.7099532467133629
3211,Camera,6.121460569,8.721816643,0,3,13,0,1.4247934042356813
3212,Lights,18.99393129,2.21326901,1,3,39,1,0.11652506141081234
3213,Camera,1.824973566,4.321259958,1,2,52,0,2.367847972434687
3214,Camera,9.180492218,9.400860788,0,4,35,0,1.0240040037905513
3215,Camera,12.38651673,4.342781994,1,3,16,1,0.3506055890177609
3216,Smart Speaker,13.66819385,3.64783956,1,4,12,1,0.2668852666294311
3217,Lights,17.62245618,4.461312816,1,4,31,1,0.25316067013764026
3218,Lights,8.838874501,5.242582389,0,1,5,0,0.593127822824826
3219,Smart Speaker,14.8980821,6.356714307,0,1,50,0,0.42668004272845295
3220,Security System,14.25632244,8.026858729,1,0,40,1,0.5630385229277965
3221,Thermostat,13.36897837,4.575811837,0,1,44,0,0.3422708684508104
3222,Lights,15.55135739,8.193061257,1,3,25,1,0.5268389794879507
3223,Thermostat,6.59705552,5.383834547,0,4,21,0,0.8160965950154684
3224,Smart Speaker,2.489245709,3.450957053,0,0,3,0,1.3863464906348464
3225,Security System,3.302884293,6.613713198,0,1,48,0,2.002405355833033
3226,Security System,5.777685992,7.205450322,1,2,10,0,1.2471169828157735
3227,Security System,12.25465148,5.624684859,1,0,23,1,0.45898366576802885
3228,Smart Speaker,20.25040464,0.660488234,1,3,17,1,0.03261605117239771
3229,Camera,16.98039354,1.781840464,0,4,42,0,0.104935168893618
3230,Camera,19.0424542,2.924447437,1,3,35,1,0.15357513303090942
3231,Thermostat,8.747927162,2.897993499,1,3,25,1,0.33127773532323795
3232,Camera,10.00936293,6.766865922,1,2,2,1,0.6760536079392617
3233,Camera,9.751524321,0.281651751,1,2,27,1,0.028882843515393823
3234,Security System,5.009019834,7.581249593,0,4,46,0,1.5135195795273826
3235,Security System,1.938591466,2.726890501,1,1,9,1,1.4066349454362037
3236,Thermostat,14.38652818,3.169216278,1,3,59,1,0.22029055504898054
3237,Lights,23.74659206,5.326307297,0,1,49,0,0.22429775538073565
3238,Thermostat,4.420498066,2.237663449,1,4,4,1,0.5062016577296699
3239,Thermostat,1.597093268,8.856266004,0,3,26,0,5.5452403322008115
3240,Smart Speaker,18.81899452,0.945150915,0,1,32,0,0.0502232419482101
3241,Smart Speaker,6.435771157,4.499385387,0,3,29,0,0.6991214070913865
3242,Thermostat,19.99662943,8.509280468,1,2,22,1,0.42553573829967206
3243,Thermostat,17.04251168,6.196854555,0,2,47,0,0.36361157741040195
3244,Thermostat,22.72332812,2.994062207,0,0,13,1,0.13176160601073078
3245,Camera,10.10979004,4.265526057,0,4,23,0,0.42192034059294864
3246,Smart Speaker,16.05629123,7.096274365,1,1,31,1,0.441962235447071
3247,Thermostat,11.42408735,9.735281359,0,3,51,0,0.8521714742491004
3248,Security System,15.31883439,8.942073312,0,0,41,0,0.5837306602020129
3249,Security System,11.06557429,3.490084803,0,4,36,0,0.3154002414636538
3250,Camera,4.932857791,9.982159005,1,4,53,0,2.023605671992501
3251,Camera,12.43558928,0.134696169,0,4,40,0,0.010831506731782316
3252,Lights,12.92172873,0.373534583,0,1,31,0,0.02890747753686979
3253,Lights,19.54919043,8.2560211,1,2,15,1,0.42232035794844935
3254,Lights,17.78473659,2.0746806,1,0,14,1,0.11665512106412368
3255,Camera,16.09910316,0.701615757,1,1,35,1,0.0435810461009556
3256,Camera,3.164596745,2.447765925,0,3,24,0,0.7734843085038945
3257,Camera,17.43448283,4.318391524,0,1,30,0,0.24769255079761948
3258,Security System,12.25717117,7.332606077,0,3,30,0,0.5982298831680589
3259,Camera,21.5113391,6.280921713,0,3,27,0,0.29198190237259564
3260,Security System,22.11696695,2.452450054,1,4,49,1,0.11088545999748849
3261,Lights,1.796179879,5.082377436,0,1,40,0,2.829548140150388
3262,Lights,19.78507667,9.269519643,1,2,14,1,0.4685106758800344
3263,Lights,1.385888675,8.168576992,0,3,45,0,5.894107614379633
3264,Thermostat,9.128486204,3.29957887,0,4,47,0,0.3614595888367736
3265,Thermostat,13.24404943,9.824419157,0,2,11,0,0.7417987382881581
3266,Smart Speaker,3.980368768,7.115341964,1,1,59,0,1.7876087314329967
3267,Smart Speaker,18.0383746,0.718248621,1,2,47,1,0.03981781268695905
3268,Smart Speaker,0.696335548,0.448091062,1,1,44,0,0.6434987604567906
3269,Thermostat,4.462077638,1.767238695,1,3,26,1,0.39605736125024366
3270,Thermostat,14.1487255,7.305773094,0,0,56,0,0.5163555610715609
3271,Smart Speaker,17.28810771,1.919015366,0,0,54,0,0.11100204823978391
3272,Smart Speaker,22.04111291,5.163719015,0,3,21,0,0.2342766917480484
3273,Camera,17.07917132,1.02327519,0,2,9,0,0.059913632273348484
3274,Smart Speaker,16.28681285,9.216772963,0,1,54,0,0.5659040260292547
3275,Camera,9.767016939,3.505210074,1,0,47,1,0.3588823584408447
3276,Security System,0.530184,9.09050736,1,1,1,0,17.145948123670273
3277,Thermostat,3.32374258,9.454268855,0,3,44,0,2.8444648246495676
3278,Smart Speaker,13.0620318,0.160673608,0,2,6,0,0.012300812803104645
3279,Thermostat,16.36555232,4.694938353,0,1,1,0,0.2868793097353894
3280,Thermostat,10.31003467,0.344094951,0,2,22,0,0.033374761774685666
3281,Thermostat,17.67095677,9.096058386,1,0,51,1,0.5147462304611817
3282,Security System,12.76376394,5.232234693,0,1,54,0,0.409928820181549
3283,Lights,2.243140596,0.841945726,0,4,13,0,0.3753423782269241
3284,Smart Speaker,5.012381898,1.19173961,0,0,38,0,0.23775914011570393
3285,Lights,20.23995825,3.896739342,0,2,49,0,0.19252704446660604
3286,Lights,17.53544955,9.408318509,1,3,45,0,0.536531355080087
3287,Lights,21.52690669,6.959800601,0,4,41,0,0.32330704551402506
3288,Thermostat,3.262595354,8.689426775,1,1,40,0,2.6633479890010285
3289,Camera,23.77022956,3.727920799,1,0,31,1,0.15683150175685556
3290,Thermostat,5.421057778,0.527815626,0,1,15,0,0.09736395508308489
3291,Thermostat,0.776827093,9.745744608,0,1,50,0,12.545577639888007
3292,Lights,23.93943907,0.270012608,0,4,2,0,0.011278986412775627
3293,Thermostat,7.105236308,9.481751366,0,4,53,0,1.3344737535786402
3294,Lights,16.19845713,3.749906496,0,4,31,0,0.2314977572188074
3295,Camera,4.652034383,0.19989501,1,4,26,1,0.04296937501805218
3296,Smart Speaker,14.13537051,6.922656594,1,3,2,1,0.4897400170092889
3297,Lights,21.74482218,9.80734901,1,2,11,1,0.45101996828561786
3298,Camera,8.024257435,9.659694656,1,4,33,1,1.203811659115844
3299,Smart Speaker,16.25096844,1.693276411,1,0,18,1,0.10419541563025767
3300,Security System,4.915734337,1.89435328,0,1,21,0,0.3853652679603707
3301,Lights,15.18269187,5.698835255,0,4,59,0,0.3753507812577375
3302,Lights,8.406583268,6.409317782,1,0,31,1,0.7624164987929551
3303,Security System,5.463394077,7.420237345,0,3,26,0,1.3581735530003212
3304,Security System,7.859778192,1.892398569,0,0,30,0,0.240769971209386
3305,Lights,4.70276511,9.594170159,1,0,39,0,2.040112558162617
3306,Security System,21.69502853,6.423518637,1,3,21,1,0.29608251623718884
3307,Thermostat,9.833891828,8.485764497,1,3,49,0,0.8629100914897718
3308,Smart Speaker,6.264063667,5.446650581,0,1,16,0,0.8695075386436043
3309,Smart Speaker,11.03758426,4.201340791,1,4,7,1,0.38063952147804486
3310,Smart Speaker,8.03259992,9.774110775,1,0,22,1,1.2168053771312441
3311,Thermostat,17.99385246,5.863001571,0,2,7,0,0.3258335914464867
3312,Security System,23.32366793,8.68204847,0,2,2,0,0.3722419859542221
3313,Camera,10.79379093,9.537594724,1,1,37,0,0.8836186272138588
3314,Security System,20.7342849,6.786010807,0,2,14,0,0.3272845357208341
3315,Lights,13.79778223,5.534492917,1,1,8,1,0.4011146737021664
3316,Smart Speaker,4.19503813,0.134757424,0,4,29,0,0.03212305104840608
3317,Security System,16.72963444,0.496194443,1,1,44,1,0.029659610601748446
3318,Camera,12.56571068,2.088427039,0,3,7,0,0.1662004714404263
3319,Lights,15.7892533,1.941483475,0,3,38,0,0.12296233635063668
3320,Thermostat,21.4076542,2.622112072,0,3,45,0,0.12248479200490824
3321,Thermostat,10.85021241,3.118852913,1,3,22,1,0.2874462540590945
3322,Camera,21.67767415,3.664648386,1,3,44,1,0.16905173316298786
3323,Lights,18.14072184,4.263323132,1,3,17,1,0.2350139740635591
3324,Smart Speaker,11.98221576,1.078776751,0,3,16,0,0.09003149105370473
3325,Security System,14.67572019,0.519383126,0,3,33,0,0.0353906397284616
3326,Lights,8.151156614,6.772050046,0,3,39,0,0.8308084811385763
3327,Thermostat,23.61453654,5.419614766,1,4,35,1,0.22950332973166196
3328,Camera,16.18275233,4.497027602,0,3,38,0,0.2778901580087397
3329,Camera,1.530401034,6.380955418,1,1,32,0,4.1694662224071655
3330,Security System,8.175614785,8.294026131,1,4,53,0,1.0144834791161212
3331,Camera,15.14788919,4.3341598,1,2,3,1,0.2861230198898755
3332,Camera,1.823832028,6.447082704,1,0,54,0,3.534910345373099
3333,Lights,1.061278496,9.540365016,1,4,3,0,8.989501862101239
3334,Smart Speaker,11.07556963,8.412282509,0,3,8,0,0.7595349756290594
3335,Security System,8.318219223,4.317408024,0,4,46,0,0.5190303246712111
3336,Lights,10.80001729,6.482696694,0,0,31,0,0.6002487329351304
3337,Smart Speaker,6.673292782,1.853002127,0,0,55,0,0.27767433372594386
3338,Lights,4.370867053,5.64916963,0,3,9,0,1.292459725152844
3339,Lights,16.69486889,9.815150082,0,3,5,0,0.5879141757069529
3340,Camera,12.59242123,5.231319641,1,1,28,1,0.4154339777434526
3341,Smart Speaker,5.203623964,9.283619162,0,0,15,0,1.7840680314769957
3342,Security System,8.010351517,4.132615713,1,3,49,1,0.5159094084984336
3343,Security System,14.40748583,9.988563789,1,0,27,1,0.6932898568743552
3344,Smart Speaker,2.197389684,5.834278349,1,1,42,0,2.65509499361061
3345,Camera,3.965145718,0.518463043,1,2,31,1,0.13075510457192233
3346,Thermostat,2.221271697,5.908872487,1,0,59,0,2.660130453640764
3347,Lights,19.58945732,2.818269687,0,1,40,0,0.14386665444390165
3348,Camera,18.18161698,0.421565088,0,1,18,0,0.02318633642231748
3349,Smart Speaker,18.2028539,8.226447716,0,1,38,0,0.45193175538259955
3350,Lights,17.33364557,2.829723406,1,4,49,1,0.16325033268809358
3351,Security System,16.23055746,7.985830685,0,3,54,0,0.4920244239719416
3352,Thermostat,11.70931001,2.953354071,0,0,4,1,0.252222724351629
3353,Security System,15.59353684,2.023830903,1,4,21,1,0.12978652141370128
3354,Smart Speaker,1.401496538,9.741962184,1,0,47,0,6.951113984128871
3355,Lights,15.10441393,3.680288745,0,4,42,0,0.2436565074325926
3356,Smart Speaker,18.78012608,6.053624493,1,3,23,1,0.3223420581529983
3357,Lights,12.25842147,6.138816779,1,1,45,0,0.5007836281387051
3358,Camera,8.901563218,5.648687474,1,0,22,1,0.6345725279552803
3359,Thermostat,7.019528268,9.155487861,0,1,1,0,1.3042881959372143
3360,Camera,15.60584818,6.776966607,1,3,25,1,0.4342581402070259
3361,Camera,16.78082817,4.096956741,1,0,54,1,0.2441450862552989
3362,Smart Speaker,20.9677386,8.637565807,1,2,54,0,0.41194551171102445
3363,Thermostat,8.544850938,1.892522701,1,2,41,1,0.2214810667537475
3364,Lights,18.58964922,5.4879439,1,2,28,1,0.29521503257284165
3365,Lights,13.69186187,9.510448682,0,3,58,0,0.694605947116526
3366,Security System,21.24665753,6.291436536,0,2,37,0,0.29611417829447173
3367,Lights,12.90358454,8.18798766,1,0,11,1,0.6345514019471057
3368,Smart Speaker,12.66430097,6.570251183,1,2,22,1,0.5188009348928163
3369,Camera,14.08011141,8.409771549,0,0,54,0,0.5972801850862628
3370,Camera,18.10891085,9.45043001,0,3,55,0,0.5218662838577064
3371,Camera,23.17022625,2.801925103,1,1,25,1,0.12092782663268124
3372,Thermostat,2.228738824,1.779644704,1,4,53,0,0.7984985431384041
3373,Lights,1.755713156,4.891508428,0,2,21,0,2.7860521585110223
3374,Smart Speaker,22.53243293,7.048438026,1,4,36,0,0.3128130037220974
3375,Thermostat,12.9520772,2.349193407,1,1,58,1,0.18137580333446437
3376,Security System,14.95022084,0.140604359,0,3,20,0,0.009404834918813146
3377,Smart Speaker,11.83695464,3.495057647,0,3,16,0,0.2952666250142866
3378,Smart Speaker,2.700950136,9.691707421,0,1,28,0,3.588258550879075
3379,Smart Speaker,18.55010039,6.98017786,0,4,56,0,0.37628787517305723
3380,Camera,18.05977916,4.073121895,1,2,29,1,0.2255355316869777
3381,Smart Speaker,7.825028055,2.006503364,1,0,50,1,0.2564212357958121
3382,Lights,7.696622263,3.62528777,1,3,26,1,0.47102321591483826
3383,Smart Speaker,20.18927245,1.78141039,1,1,40,1,0.08823549211155451
3384,Camera,2.200395557,1.152427631,0,4,2,0,0.5237365742417739
3385,Smart Speaker,21.20597099,9.076749488,0,2,49,0,0.42802800646479616
3386,Security System,6.531549713,9.97673835,1,4,10,0,1.5274687919993788
3387,Security System,14.43514157,1.724732952,1,2,13,1,0.11948154049174317
3388,Camera,22.49586321,0.639773333,1,0,15,1,0.028439599184422674
3389,Lights,16.43587879,3.364337961,0,0,9,1,0.20469474154597364
3390,Lights,10.23910059,4.67042589,0,1,27,0,0.4561363421472159
3391,Thermostat,16.70405391,2.127730346,0,1,8,0,0.12737808183953592
3392,Camera,8.583521453,3.084106627,1,2,6,1,0.35930551859016835
3393,Smart Speaker,7.015572784,2.088620283,1,2,36,0,0.2977120111651314
3394,Camera,23.92205703,7.765179627,1,2,50,0,0.32460334064340285
3395,Thermostat,18.14357043,7.154521638,0,2,24,0,0.39432820930163526
3396,Camera,15.65091947,6.386020006,1,0,3,1,0.40802842403226547
3397,Camera,8.849306616,3.933456785,0,1,26,0,0.4444932191509907
3398,Thermostat,1.655279485,9.099505319,1,1,36,0,5.497262185304012
3399,Lights,1.229836587,9.698372161,1,3,21,0,7.885903105759529
3400,Smart Speaker,13.5232595,1.819029195,0,1,13,0,0.1345111505846649
3401,Thermostat,18.40776894,2.30782515,0,1,52,0,0.1253723445531254
3402,Security System,13.12841098,5.303747177,1,4,11,1,0.4039900323869965
3403,Lights,20.25844919,1.003380636,0,4,8,0,0.04952899536334153
3404,Security System,1.285523528,4.420839148,0,3,57,0,3.4389406741375486
3405,Lights,9.118673796,5.859733521,0,2,46,0,0.6426080866683084
3406,Smart Speaker,6.071154193,5.268528354,0,3,46,0,0.867796828496726
3407,Smart Speaker,11.01091475,3.375994972,0,3,48,0,0.30660440559672847
3408,Camera,2.20084524,5.47021348,1,0,14,1,2.485505741421419
3409,Security System,22.92209358,9.592129447,1,1,33,1,0.4184665512128147
3410,Lights,5.746501925,2.139572302,1,0,2,1,0.3723260393756851
3411,Smart Speaker,22.17423272,6.582830448,1,1,52,0,0.2968684658054766
3412,Thermostat,10.50848914,0.529627272,0,3,1,0,0.050399944744102386
3413,Smart Speaker,23.65981713,0.757522404,1,1,11,1,0.0320172552407213
3414,Thermostat,13.52037201,5.56309942,0,2,6,0,0.41146052903613856
3415,Lights,22.37457231,1.138897885,1,2,32,1,0.05090143709656455
3416,Smart Speaker,0.625701234,0.321233205,1,3,15,1,0.5133971095860106
3417,Smart Speaker,18.08361195,1.797978677,0,4,12,0,0.09942586038515384
3418,Lights,21.72169035,5.692006793,1,2,37,0,0.2620425345028455
3419,Smart Speaker,3.783433324,7.06307545,1,3,29,0,1.866842850168859
3420,Thermostat,2.758957516,2.104537785,1,0,55,1,0.7628018093048448
3421,Smart Speaker,10.47745627,6.715768428,1,4,44,0,0.6409731765933679
3422,Security System,22.44145429,1.906515678,1,2,22,1,0.08495508594777439
3423,Camera,13.24608416,6.173228524,1,3,46,0,0.46604177124600116
3424,Thermostat,12.8952269,4.178400831,1,3,14,1,0.32402693364007423
3425,Security System,3.81646378,6.572615142,0,0,19,0,1.7221741174234333
3426,Lights,0.518553511,9.95102225,1,0,5,1,19.189962152237744
3427,Thermostat,19.53829213,9.384387956,1,4,35,1,0.48030748509439963
3428,Camera,2.55800223,0.142389403,1,2,25,1,0.05566429979226406
3429,Camera,15.39547074,8.865843767,1,3,50,0,0.5758735096007853
3430,Lights,21.99348668,0.758258872,1,4,38,1,0.0344765194819942
3431,Lights,5.403319959,9.535161203,1,4,9,0,1.7646856516645528
3432,Thermostat,16.13391165,2.890074223,0,0,58,0,0.1791304108821
3433,Smart Speaker,2.349416553,3.882144821,1,3,7,1,1.65238676642626
3434,Lights,14.68824588,1.007218231,1,1,53,1,0.06857307804000351
3435,Smart Speaker,4.352395442,1.211500307,0,0,18,0,0.27835253555069783
3436,Security System,17.79490867,7.294731596,0,3,2,0,0.4099336350232586
3437,Camera,7.578935428,9.448889134,1,4,52,0,1.2467303915918782
3438,Smart Speaker,11.38968871,6.1464101,1,4,10,1,0.5396468908411457
3439,Camera,14.58661774,7.186915154,1,2,44,0,0.49270607361511626
3440,Smart Speaker,4.524925151,7.643500472,0,1,2,0,1.6891993164374888
3441,Security System,17.92848874,2.701861318,0,0,45,0,0.15070212315062093
3442,Lights,7.612048005,0.547773346,1,2,8,1,0.07196136251902159
3443,Security System,16.06573871,0.118540165,1,2,58,1,0.007378444722632987
3444,Lights,4.219651691,3.571427901,0,1,55,0,0.8463797873690423
3445,Lights,16.67076499,2.490495859,0,0,7,1,0.14939301588702922
3446,Camera,3.512419711,0.716945478,0,0,35,0,0.20411725732967223
