UserID,DeviceType,UsageHoursPerDay,EnergyConsumption,UserPreferences,MalfunctionIncidents,DeviceAgeMonths,SmartHomeEfficiency,,
2920,Security System,20.69413635,7.408099784,1,4,5,1,,
2921,Security System,3.085416446,4.952180438,1,2,52,0,,
2922,Camera,22.76455795,0.385693342,0,2,22,0,,
2923,Camera,10.44891364,0.735535311,0,4,13,0,,
2924,Lights,0.718791833,5.42543801,0,3,44,0,,
2925,Smart Speaker,10.89625291,7.216011445,1,2,51,0,,
2926,Security System,1.582625487,2.231772223,0,3,51,0,,
2927,Smart Speaker,13.28113115,7.246904783,1,2,21,1,,
2928,Camera,8.456019645,8.125591157,0,4,59,0,,
2929,Camera,11.62572094,4.177785036,0,2,37,0,,
2930,Camera,14.90950348,7.489550405,0,1,25,0,,
2931,Smart Speaker,20.91682575,4.099896508,0,1,52,0,,
2932,Camera,16.05468705,6.815671232,1,2,21,1,,
2933,Lights,10.70014841,7.663570788,0,4,28,0,,
2934,Camera,19.75655456,9.920073521,1,4,41,0,,
2935,Thermostat,21.78118023,3.519426954,1,0,4,1,,
2936,Smart Speaker,3.314359211,4.169303728,1,4,29,1,,
2937,Thermostat,13.00042497,1.739638588,0,3,47,0,,
2938,Camera,7.186031054,2.120323278,0,2,35,0,,
2939,Lights,1.60593815,6.964610526,1,1,23,0,,
2940,Security System,16.21084734,9.178751343,0,4,7,0,,
2941,Camera,20.77511327,4.006589021,1,1,56,1,,
2942,Lights,4.32821238,1.880460024,0,0,52,0,,
2943,Smart Speaker,19.59172095,2.922485044,0,2,52,0,,
2944,Thermostat,20.55479974,4.605011878,1,4,46,1,,
2945,Thermostat,21.9870004,2.977438261,0,1,46,0,,
2946,Thermostat,6.734199594,2.412432923,1,4,9,1,,
2947,Smart Speaker,21.74289703,7.386246439,1,0,58,1,,
2948,Lights,8.035574736,0.17766472,0,1,23,0,,
2949,Smart Speaker,13.47994332,5.438382221,0,1,3,0,,
2950,Thermostat,1.686925565,7.95829139,0,2,9,0,,
2951,Camera,1.531205577,2.735660035,1,2,53,0,,
2952,Security System,17.4287705,6.072585955,0,1,4,0,,
2953,Smart Speaker,10.94527948,6.722111046,0,2,49,0,,
2954,Smart Speaker,6.522870821,6.584744494,0,1,25,0,,
2955,Lights,4.974717157,4.513911379,0,3,6,0,,
2956,Lights,16.24390704,3.53112208,1,4,48,1,,
2957,Smart Speaker,0.509436285,8.375648323,0,3,59,0,,
2958,Thermostat,19.43844248,7.608614974,1,3,18,1,,
2959,Security System,2.362365744,3.280426217,0,4,45,0,,
2960,Lights,5.00000595,1.119890025,0,1,7,0,,
2961,Thermostat,9.57655529,0.8108947,0,1,35,0,,
2962,Camera,11.89418038,1.033332181,1,2,31,1,,
2963,Lights,8.842385222,5.870406676,1,0,38,1,,
2964,Thermostat,8.036735877,0.611455541,0,1,56,0,,
2965,Thermostat,23.15202628,3.435576062,1,4,32,1,,
2966,Security System,15.57712251,7.556677049,1,0,35,1,,
2967,Security System,1.050674451,3.014046849,0,4,28,0,,
2968,Camera,10.60913385,7.656749964,0,4,44,0,,
2969,Thermostat,21.06270444,7.480123678,0,4,5,0,,
2970,Thermostat,7.584220381,2.533688613,0,0,30,0,,
2971,Security System,2.722074102,7.315339583,0,3,22,0,,
2972,Lights,18.32204213,7.502988719,0,4,17,0,,
2973,Lights,14.74132505,4.034793864,1,2,10,1,,
2974,Smart Speaker,13.90234393,2.183162789,0,1,7,0,,
2975,Security System,1.759049151,5.260580988,0,1,4,0,,
2976,Smart Speaker,3.80172673,9.221836121,0,1,42,0,,
2977,Security System,15.12991081,6.432205651,0,0,27,0,,
2978,Camera,5.383860274,1.811932727,1,2,7,1,,
2979,Thermostat,12.34564687,6.859293555,1,2,23,1,,
2980,Camera,13.30471962,4.32930997,1,2,11,1,,
2981,Security System,7.162418971,5.956135094,0,2,53,0,,
2982,Thermostat,22.78799116,7.367233947,0,2,8,0,,
2983,Lights,20.29790651,5.19797878,1,3,8,1,,
2984,Lights,17.47577743,8.158441348,1,2,37,0,,
2985,Smart Speaker,2.332855861,7.249340235,0,2,5,0,,
2986,Security System,2.994055454,6.189226066,0,0,7,0,,
2987,Security System,12.08036163,1.592848877,0,0,22,1,,
2988,Lights,4.276763706,8.375896198,0,2,36,0,,
2989,Camera,23.48923839,9.365465295,0,3,2,0,,
2990,Thermostat,4.2252255,1.455954726,1,2,24,1,,
2991,Camera,11.95549413,4.933587181,0,2,51,0,,
2992,Camera,9.056844836,2.662998546,1,2,2,1,,
2993,Lights,15.5255809,7.569780744,0,4,48,0,,
2994,Lights,3.532355609,7.244133396,1,3,12,0,,
2995,Lights,10.61243606,1.494762694,1,1,47,1,,
2996,Smart Speaker,6.955568271,8.782569985,1,2,42,0,,
2997,Camera,21.36216083,1.891633333,0,1,55,0,,
2998,Security System,1.453764235,7.992864354,0,3,26,0,,
2999,Thermostat,21.97259611,4.62410556,0,2,38,0,,
3000,Smart Speaker,20.07536226,3.349895706,1,1,56,1,,
3001,Security System,7.492911836,1.6665687,1,1,45,0,,
3002,Camera,19.04833038,1.759381136,0,3,6,0,,
3003,Lights,1.233518668,6.652716492,1,2,23,0,,
3004,Camera,23.22134043,5.549260841,1,4,2,1,,
3005,Thermostat,12.87498115,1.308645674,1,3,26,1,,
3006,Smart Speaker,7.627104113,1.215708818,1,4,14,1,,
3007,Smart Speaker,9.020705496,0.81587469,0,2,18,0,,
3008,Thermostat,2.060525806,7.463296739,1,1,38,0,,
3009,Security System,23.74971358,7.147632644,0,3,57,0,,
3010,Security System,1.423360711,0.678466809,1,3,32,1,,
3011,Smart Speaker,15.89031739,5.646673748,1,3,51,0,,
3012,Smart Speaker,10.9042943,0.938293937,0,0,59,0,,
3013,Lights,22.79953113,9.047083129,1,2,58,0,,
3014,Security System,6.280993897,9.08046245,0,0,14,0,,
3015,Thermostat,13.00404036,7.012506599,0,3,30,0,,
3016,Security System,11.8353709,9.269270322,0,3,13,0,,
3017,Lights,17.01736144,8.133385001,0,4,40,0,,
3018,Smart Speaker,2.098240451,8.302531902,0,0,31,0,,
3019,Smart Speaker,5.054044556,5.740107721,0,1,37,0,,
3020,Lights,5.542273272,3.129986062,0,2,45,0,,
3021,Thermostat,17.84654274,2.25621124,1,1,38,1,,
3022,Smart Speaker,4.944759364,3.339280218,0,1,22,0,,
3023,Camera,13.97705645,6.322104758,1,2,59,0,,
3024,Smart Speaker,5.558229782,1.809299705,1,3,28,1,,
3025,Camera,20.74818633,2.660538343,1,4,58,1,,
3026,Lights,22.64135818,4.733802542,0,3,59,0,,
3027,Lights,12.68458491,2.407195975,0,3,19,0,,
3028,Smart Speaker,8.779258779,5.92757233,1,0,43,1,,
3029,Security System,6.000357713,9.239442682,0,1,59,0,,
3030,Camera,1.669853536,7.50608472,1,1,16,0,,
3031,Thermostat,6.809751791,6.69762348,1,1,5,0,,
3032,Smart Speaker,15.87454083,5.868942612,1,4,44,0,,
3033,Thermostat,13.03999789,4.930684302,0,4,49,0,,
3034,Smart Speaker,22.68497004,1.94698221,1,4,2,1,,
3035,Security System,9.812515669,8.957633509,0,2,10,0,,
3036,Security System,16.80578854,2.56050642,1,4,47,1,,
3037,Security System,11.99908457,1.003957888,0,0,19,1,,
3038,Security System,12.54554107,7.525150274,1,0,20,1,,
3039,Lights,6.792696393,1.83859379,0,3,29,0,,
3040,Lights,11.19134326,3.781770395,1,3,25,1,,
3041,Camera,11.56344743,0.38002079,0,3,17,0,,
3042,Thermostat,17.10609926,1.456972631,0,3,51,0,,
3043,Smart Speaker,22.60503998,1.814715945,0,0,51,0,,
3044,Smart Speaker,8.239050021,0.638660265,1,3,13,1,,
3045,Lights,1.491711012,6.600903871,1,0,45,0,,
3046,Smart Speaker,12.16293545,8.386377178,1,4,16,1,,
3047,Lights,13.29484131,3.795822523,0,4,54,0,,
3048,Camera,4.458352952,8.75830712,0,2,53,0,,
3049,Thermostat,18.37091825,2.212131088,1,3,35,1,,
3050,Camera,23.64583405,3.321365193,1,4,36,1,,
3051,Security System,22.72570585,1.592296231,0,4,59,0,,
3052,Security System,5.131991912,6.243536035,1,1,39,0,,
3053,Security System,21.07103614,4.25670895,0,1,3,0,,
3054,Camera,17.05560046,6.171505134,0,0,9,0,,
3055,Smart Speaker,11.16539425,7.640581563,0,2,40,0,,
3056,Thermostat,13.20435837,5.502459859,1,1,50,0,,
3057,Security System,20.46560411,6.313540514,0,2,53,0,,
3058,Security System,11.78317108,9.358978113,1,4,46,0,,
3059,Security System,9.270373174,3.060736665,0,0,52,0,,
3060,Thermostat,12.09131609,3.655722992,1,2,29,1,,
3061,Security System,14.10955039,7.205263281,1,1,5,1,,
3062,Thermostat,4.943324864,6.151924619,0,4,3,0,,
3063,Security System,21.67133166,1.867475755,0,3,10,0,,
3064,Camera,16.3433933,3.823858369,0,4,31,0,,
3065,Camera,15.38181956,4.73159633,0,1,11,0,,
3066,Thermostat,2.838161315,4.251959396,1,1,17,1,,
3067,Camera,14.69808755,1.864920602,1,3,40,1,,
3068,Thermostat,3.342575563,9.251857909,1,4,41,0,,
3069,Camera,2.349395367,7.646955741,1,2,8,0,,
3070,Camera,12.89180605,4.865422738,1,2,52,1,,
3071,Thermostat,9.96546005,6.83260418,0,4,2,0,,
3072,Smart Speaker,14.33704135,8.983098454,0,2,4,0,,
3073,Camera,2.596720949,1.448124009,1,4,16,1,,
3074,Security System,10.62810198,2.578693202,0,4,41,0,,
3075,Smart Speaker,4.607487804,5.472742348,0,1,58,0,,
3076,Thermostat,23.69685202,8.010202676,0,0,41,0,,
3077,Smart Speaker,13.68702999,0.458923465,0,1,21,0,,
3078,Lights,16.65476623,9.841779687,0,2,5,0,,
3079,Lights,8.147329596,4.603575369,0,0,58,0,,
3080,Camera,2.726364497,3.656388292,1,4,35,1,,
3081,Camera,23.43296528,2.997971935,0,2,14,0,,
3082,Security System,7.227087332,1.826131406,0,3,15,0,,
3083,Smart Speaker,10.45949235,7.936581698,1,2,6,1,,
3084,Lights,15.77180216,9.558600231,1,0,16,1,,
3085,Camera,1.080386496,4.195083073,1,0,23,1,,
3086,Smart Speaker,19.54108957,9.528964878,0,4,31,0,,
3087,Camera,13.10958747,8.255596393,1,3,42,0,,
3088,Camera,7.038103896,4.862406162,0,4,46,0,,
3089,Lights,1.947787654,6.772859173,1,3,12,0,,
3090,Lights,4.318712764,4.406343374,0,3,41,0,,
3091,Camera,21.53329568,5.631361741,0,4,55,0,,
3092,Thermostat,16.62156926,0.674658736,1,2,19,1,,
3093,Camera,6.372690458,6.993008405,0,1,12,0,,
3094,Camera,2.041617976,0.62296398,0,3,45,0,,
3095,Security System,16.72945984,8.189140975,0,0,55,0,,
3096,Security System,13.95158156,8.266974602,0,4,13,0,,
3097,Security System,10.00620882,2.447065147,1,2,49,1,,
3098,Thermostat,9.044869056,3.304261532,1,3,2,1,,
3099,Thermostat,5.595135484,4.864972748,1,2,20,1,,
3100,Camera,16.23586453,6.006962779,0,4,55,0,,
3101,Security System,23.31069865,2.944801251,1,0,31,1,,
3102,Thermostat,4.629308277,5.965615406,1,3,9,0,,
3103,Lights,14.53224057,3.048092025,0,3,21,0,,
3104,Camera,10.46834881,0.649358139,1,2,8,1,,
3105,Smart Speaker,10.99718496,0.125022743,1,4,39,1,,
3106,Camera,6.472461083,1.101395473,1,1,37,0,,
3107,Smart Speaker,19.89066958,7.943281932,0,3,29,0,,
3108,Security System,11.9035067,9.618169993,1,0,19,1,,
3109,Smart Speaker,13.27003753,4.326965373,1,3,35,1,,
3110,Security System,7.661881451,5.175571139,1,3,45,0,,
3111,Lights,4.772498943,1.553796874,0,1,38,0,,
3112,Smart Speaker,2.518894123,5.555210392,0,1,26,0,,
3113,Camera,17.28179981,1.53208353,1,4,11,1,,
3114,Security System,5.11150562,6.151021879,1,3,36,0,,
3115,Camera,16.71677082,9.339260809,1,3,35,1,,
3116,Thermostat,9.673846482,2.037415539,0,2,4,0,,
3117,Security System,10.27070782,7.669180809,0,2,3,0,,
3118,Smart Speaker,11.52567116,0.332673986,1,0,45,1,,
3119,Security System,9.141149941,3.817422689,1,0,47,1,,
3120,Camera,2.864569465,1.196410228,0,2,12,0,,
3121,Lights,7.776347535,3.589506872,0,0,32,0,,
3122,Security System,16.09775748,1.818015504,1,3,47,1,,
3123,Smart Speaker,16.14593343,3.795719402,0,1,26,0,,
3124,Thermostat,7.22627122,4.23347578,1,3,43,0,,
3125,Lights,11.31241172,3.075852116,1,2,43,1,,
3126,Thermostat,5.046009858,6.6005573,0,4,13,0,,
3127,Security System,5.443743916,9.196635307,1,4,44,0,,
3128,Camera,1.041606578,4.065894204,1,2,38,0,,
3129,Camera,21.57354392,2.004197249,1,3,29,1,,
3130,Smart Speaker,5.451606629,2.780155306,1,0,55,1,,
3131,Camera,5.847046108,8.554608153,1,0,52,0,,
3132,Lights,7.070633667,5.75923326,1,4,51,0,,
3133,Camera,3.494089685,4.60460922,1,2,19,1,,
3134,Smart Speaker,15.52267775,1.581403543,0,2,59,0,,
3135,Security System,2.2658594,4.552300352,0,1,35,0,,
3136,Security System,3.653757019,2.857070833,1,4,48,0,,
3137,Camera,15.65178307,9.437314966,0,2,41,0,,
3138,Thermostat,8.482024581,8.852294083,1,1,59,0,,
3139,Security System,17.13677393,0.930635164,1,0,27,1,,
3140,Camera,13.5994815,5.214869544,0,4,46,0,,
3141,Smart Speaker,6.516497567,2.328077621,1,4,31,1,,
3142,Camera,15.79445684,4.166693186,1,2,3,1,,
3143,Security System,3.232431487,8.780795183,0,2,35,0,,
3144,Smart Speaker,13.105644,5.322393747,0,3,24,0,,
3145,Camera,10.77298047,3.408731404,0,0,52,0,,
3146,Lights,6.795029196,2.158094706,0,0,7,0,,
3147,Smart Speaker,14.69411745,8.023216108,0,1,51,0,,
3148,Lights,20.97633942,6.282728352,0,1,56,0,,
3149,Thermostat,23.97426044,4.733848058,1,3,35,1,,
3150,Smart Speaker,14.78242507,2.253095103,0,0,21,1,,
3151,Lights,10.01058805,3.409039104,0,1,1,0,,
3152,Security System,5.792366855,9.602449925,1,0,44,0,,
3153,Security System,6.541758101,5.248890382,1,0,53,0,,
3154,Thermostat,11.76719199,4.066922884,0,1,6,0,,
3155,Smart Speaker,9.13102598,5.262078219,1,2,39,0,,
3156,Smart Speaker,21.97464128,7.811986208,1,2,34,1,,
3157,Smart Speaker,9.15494349,3.467078471,1,1,18,1,,
3158,Thermostat,9.275947892,1.869190597,1,3,25,1,,
3159,Smart Speaker,9.513061042,5.890867572,1,4,15,1,,
3160,Security System,20.16057494,6.685520624,1,0,47,1,,
3161,Lights,15.79352554,7.155908229,1,4,32,1,,
3162,Security System,14.93296798,8.831677149,0,1,42,0,,
3163,Security System,8.352361026,3.774623795,1,0,49,1,,
3164,Lights,19.72074816,0.846013473,0,4,50,0,,
3165,Security System,1.401550742,9.587650978,1,2,18,0,,
3166,Thermostat,20.96373355,4.406618082,1,3,31,1,,
3167,Lights,12.54962265,6.270249346,0,4,29,0,,
3168,Security System,9.858880519,6.696422699,1,3,15,1,,
3169,Camera,12.1834311,5.510485716,1,2,58,0,,
3170,Security System,16.18426497,2.132049544,0,4,23,0,,
3171,Thermostat,0.799987523,7.575916196,1,1,38,0,,
3172,Smart Speaker,20.98146863,8.057144546,1,0,41,1,,
3173,Security System,10.99837884,5.574458302,0,2,11,0,,
3174,Smart Speaker,8.559713213,4.93675549,0,3,15,0,,
3175,Camera,3.748770792,1.227988013,1,3,23,1,,
3176,Security System,10.8274363,0.931121449,0,2,3,0,,
3177,Lights,12.16358513,3.461691971,1,1,19,1,,
3178,Smart Speaker,9.985697321,3.17737694,1,1,1,1,,
3179,Camera,16.4485122,9.541198865,0,3,24,0,,
3180,Lights,10.39106843,7.85786515,0,2,49,0,,
3181,Lights,23.09331308,6.633250523,0,2,11,0,,
3182,Lights,14.58302167,5.224716081,0,0,30,0,,
3183,Lights,19.47573149,1.756938554,1,3,50,1,,
3184,Security System,3.069863723,9.786721055,0,1,11,0,,
3185,Security System,9.836345384,3.812902913,0,4,39,0,,
3186,Security System,8.415920984,1.158563464,1,1,1,1,,
3187,Camera,13.88283612,4.988609068,1,1,12,1,,
3188,Camera,20.73616772,8.752580315,1,4,4,1,,
3189,Camera,2.340948117,8.884180918,1,3,25,0,,
3190,Thermostat,2.205507754,0.208562569,1,0,8,1,,
3191,Camera,20.48246614,8.874327873,1,1,15,1,,
3192,Security System,5.501977022,2.787693753,1,1,43,0,,
3193,Security System,16.21570148,0.485826403,1,3,30,1,,
3194,Thermostat,13.25763611,8.493123677,1,3,40,0,,
3195,Thermostat,20.07299948,8.652280884,0,2,32,0,,
3196,Camera,3.439589381,6.00268769,0,3,44,0,,
3197,Smart Speaker,3.549899694,5.786894197,1,3,35,0,,
3198,Thermostat,13.58523147,8.149890699,0,1,21,0,,
3199,Lights,22.73989835,7.884464572,1,0,31,1,,
3200,Security System,10.25244732,8.912044187,1,1,36,0,,
3201,Lights,8.183139356,5.572199731,1,3,27,1,,
3202,Security System,14.7571991,9.679706218,1,2,44,0,,
3203,Security System,22.36554211,9.961853626,0,0,8,0,,
3204,Thermostat,20.16780407,1.253791639,0,2,59,0,,
3205,Thermostat,23.89386485,8.51048322,1,4,23,1,,
3206,Lights,1.030361705,5.048240352,0,2,23,0,,
3207,Security System,3.152166401,3.936906749,0,2,42,0,,
3208,Lights,14.82249244,6.169415868,1,3,58,0,,
3209,Smart Speaker,19.78354632,0.654059017,1,3,55,1,,
3210,Lights,7.203242044,5.113965076,0,3,33,0,,
3211,Camera,6.121460569,8.721816643,0,3,13,0,,
3212,Lights,18.99393129,2.21326901,1,3,39,1,,
3213,Camera,1.824973566,4.321259958,1,2,52,0,,
3214,Camera,9.180492218,9.400860788,0,4,35,0,,
3215,Camera,12.38651673,4.342781994,1,3,16,1,,
3216,Smart Speaker,13.66819385,3.64783956,1,4,12,1,,
3217,Lights,17.62245618,4.461312816,1,4,31,1,,
3218,Lights,8.838874501,5.242582389,0,1,5,0,,
3219,Smart Speaker,14.8980821,6.356714307,0,1,50,0,,
3220,Security System,14.25632244,8.026858729,1,0,40,1,,
3221,Thermostat,13.36897837,4.575811837,0,1,44,0,,
3222,Lights,15.55135739,8.193061257,1,3,25,1,,
3223,Thermostat,6.59705552,5.383834547,0,4,21,0,,
3224,Smart Speaker,2.489245709,3.450957053,0,0,3,0,,
3225,Security System,3.302884293,6.613713198,0,1,48,0,,
3226,Security System,5.777685992,7.205450322,1,2,10,0,,
3227,Security System,12.25465148,5.624684859,1,0,23,1,,
3228,Smart Speaker,20.25040464,0.660488234,1,3,17,1,,
3229,Camera,16.98039354,1.781840464,0,4,42,0,,
3230,Camera,19.0424542,2.924447437,1,3,35,1,,
3231,Thermostat,8.747927162,2.897993499,1,3,25,1,,
3232,Camera,10.00936293,6.766865922,1,2,2,1,,
3233,Camera,9.751524321,0.281651751,1,2,27,1,,
3234,Security System,5.009019834,7.581249593,0,4,46,0,,
3235,Security System,1.938591466,2.726890501,1,1,9,1,,
3236,Thermostat,14.38652818,3.169216278,1,3,59,1,,
3237,Lights,23.74659206,5.326307297,0,1,49,0,,
3238,Thermostat,4.420498066,2.237663449,1,4,4,1,,
3239,Thermostat,1.597093268,8.856266004,0,3,26,0,,
3240,Smart Speaker,18.81899452,0.945150915,0,1,32,0,,
3241,Smart Speaker,6.435771157,4.499385387,0,3,29,0,,
3242,Thermostat,19.99662943,8.509280468,1,2,22,1,,
3243,Thermostat,17.04251168,6.196854555,0,2,47,0,,
3244,Thermostat,22.72332812,2.994062207,0,0,13,1,,
3245,Camera,10.10979004,4.265526057,0,4,23,0,,
3246,Smart Speaker,16.05629123,7.096274365,1,1,31,1,,
3247,Thermostat,11.42408735,9.735281359,0,3,51,0,,
3248,Security System,15.31883439,8.942073312,0,0,41,0,,
3249,Security System,11.06557429,3.490084803,0,4,36,0,,
3250,Camera,4.932857791,9.982159005,1,4,53,0,,
3251,Camera,12.43558928,0.134696169,0,4,40,0,,
3252,Lights,12.92172873,0.373534583,0,1,31,0,,
3253,Lights,19.54919043,8.2560211,1,2,15,1,,
3254,Lights,17.78473659,2.0746806,1,0,14,1,,
3255,Camera,16.09910316,0.701615757,1,1,35,1,,
3256,Camera,3.164596745,2.447765925,0,3,24,0,,
3257,Camera,17.43448283,4.318391524,0,1,30,0,,
3258,Security System,12.25717117,7.332606077,0,3,30,0,,
3259,Camera,21.5113391,6.280921713,0,3,27,0,,
3260,Security System,22.11696695,2.452450054,1,4,49,1,,
3261,Lights,1.796179879,5.082377436,0,1,40,0,,
3262,Lights,19.78507667,9.269519643,1,2,14,1,,
3263,Lights,1.385888675,8.168576992,0,3,45,0,,
3264,Thermostat,9.128486204,3.29957887,0,4,47,0,,
3265,Thermostat,13.24404943,9.824419157,0,2,11,0,,
3266,Smart Speaker,3.980368768,7.115341964,1,1,59,0,,
3267,Smart Speaker,18.0383746,0.718248621,1,2,47,1,,
3268,Smart Speaker,0.696335548,0.448091062,1,1,44,0,,
3269,Thermostat,4.462077638,1.767238695,1,3,26,1,,
3270,Thermostat,14.1487255,7.305773094,0,0,56,0,,
3271,Smart Speaker,17.28810771,1.919015366,0,0,54,0,,
3272,Smart Speaker,22.04111291,5.163719015,0,3,21,0,,
3273,Camera,17.07917132,1.02327519,0,2,9,0,,
3274,Smart Speaker,16.28681285,9.216772963,0,1,54,0,,
3275,Camera,9.767016939,3.505210074,1,0,47,1,,
3276,Security System,0.530184,9.09050736,1,1,1,0,,
3277,Thermostat,3.32374258,9.454268855,0,3,44,0,,
3278,Smart Speaker,13.0620318,0.160673608,0,2,6,0,,
3279,Thermostat,16.36555232,4.694938353,0,1,1,0,,
3280,Thermostat,10.31003467,0.344094951,0,2,22,0,,
3281,Thermostat,17.67095677,9.096058386,1,0,51,1,,
3282,Security System,12.76376394,5.232234693,0,1,54,0,,
3283,Lights,2.243140596,0.841945726,0,4,13,0,,
3284,Smart Speaker,5.012381898,1.19173961,0,0,38,0,,
3285,Lights,20.23995825,3.896739342,0,2,49,0,,
3286,Lights,17.53544955,9.408318509,1,3,45,0,,
3287,Lights,21.52690669,6.959800601,0,4,41,0,,
3288,Thermostat,3.262595354,8.689426775,1,1,40,0,,
3289,Camera,23.77022956,3.727920799,1,0,31,1,,
3290,Thermostat,5.421057778,0.527815626,0,1,15,0,,
3291,Thermostat,0.776827093,9.745744608,0,1,50,0,,
3292,Lights,23.93943907,0.270012608,0,4,2,0,,
3293,Thermostat,7.105236308,9.481751366,0,4,53,0,,
3294,Lights,16.19845713,3.749906496,0,4,31,0,,
3295,Camera,4.652034383,0.19989501,1,4,26,1,,
3296,Smart Speaker,14.13537051,6.922656594,1,3,2,1,,
3297,Lights,21.74482218,9.80734901,1,2,11,1,,
3298,Camera,8.024257435,9.659694656,1,4,33,1,,
3299,Smart Speaker,16.25096844,1.693276411,1,0,18,1,,
3300,Security System,4.915734337,1.89435328,0,1,21,0,,
3301,Lights,15.18269187,5.698835255,0,4,59,0,,
3302,Lights,8.406583268,6.409317782,1,0,31,1,,
3303,Security System,5.463394077,7.420237345,0,3,26,0,,
3304,Security System,7.859778192,1.892398569,0,0,30,0,,
3305,Lights,4.70276511,9.594170159,1,0,39,0,,
3306,Security System,21.69502853,6.423518637,1,3,21,1,,
3307,Thermostat,9.833891828,8.485764497,1,3,49,0,,
3308,Smart Speaker,6.264063667,5.446650581,0,1,16,0,,
3309,Smart Speaker,11.03758426,4.201340791,1,4,7,1,,
3310,Smart Speaker,8.03259992,9.774110775,1,0,22,1,,
3311,Thermostat,17.99385246,5.863001571,0,2,7,0,,
3312,Security System,23.32366793,8.68204847,0,2,2,0,,
3313,Camera,10.79379093,9.537594724,1,1,37,0,,
3314,Security System,20.7342849,6.786010807,0,2,14,0,,
3315,Lights,13.79778223,5.534492917,1,1,8,1,,
3316,Smart Speaker,4.19503813,0.134757424,0,4,29,0,,
3317,Security System,16.72963444,0.496194443,1,1,44,1,,
3318,Camera,12.56571068,2.088427039,0,3,7,0,,
3319,Lights,15.7892533,1.941483475,0,3,38,0,,
3320,Thermostat,21.4076542,2.622112072,0,3,45,0,,
3321,Thermostat,10.85021241,3.118852913,1,3,22,1,,
3322,Camera,21.67767415,3.664648386,1,3,44,1,,
3323,Lights,18.14072184,4.263323132,1,3,17,1,,
3324,Smart Speaker,11.98221576,1.078776751,0,3,16,0,,
3325,Security System,14.67572019,0.519383126,0,3,33,0,,
3326,Lights,8.151156614,6.772050046,0,3,39,0,,
3327,Thermostat,23.61453654,5.419614766,1,4,35,1,,
3328,Camera,16.18275233,4.497027602,0,3,38,0,,
3329,Camera,1.530401034,6.380955418,1,1,32,0,,
3330,Security System,8.175614785,8.294026131,1,4,53,0,,
3331,Camera,15.14788919,4.3341598,1,2,3,1,,
3332,Camera,1.823832028,6.447082704,1,0,54,0,,
3333,Lights,1.061278496,9.540365016,1,4,3,0,,
3334,Smart Speaker,11.07556963,8.412282509,0,3,8,0,,
3335,Security System,8.318219223,4.317408024,0,4,46,0,,
3336,Lights,10.80001729,6.482696694,0,0,31,0,,
3337,Smart Speaker,6.673292782,1.853002127,0,0,55,0,,
3338,Lights,4.370867053,5.64916963,0,3,9,0,,
3339,Lights,16.69486889,9.815150082,0,3,5,0,,
3340,Camera,12.59242123,5.231319641,1,1,28,1,,
3341,Smart Speaker,5.203623964,9.283619162,0,0,15,0,,
3342,Security System,8.010351517,4.132615713,1,3,49,1,,
3343,Security System,14.40748583,9.988563789,1,0,27,1,,
3344,Smart Speaker,2.197389684,5.834278349,1,1,42,0,,
3345,Camera,3.965145718,0.518463043,1,2,31,1,,
3346,Thermostat,2.221271697,5.908872487,1,0,59,0,,
3347,Lights,19.58945732,2.818269687,0,1,40,0,,
3348,Camera,18.18161698,0.421565088,0,1,18,0,,
3349,Smart Speaker,18.2028539,8.226447716,0,1,38,0,,
3350,Lights,17.33364557,2.829723406,1,4,49,1,,
3351,Security System,16.23055746,7.985830685,0,3,54,0,,
3352,Thermostat,11.70931001,2.953354071,0,0,4,1,,
3353,Security System,15.59353684,2.023830903,1,4,21,1,,
3354,Smart Speaker,1.401496538,9.741962184,1,0,47,0,,
3355,Lights,15.10441393,3.680288745,0,4,42,0,,
3356,Smart Speaker,18.78012608,6.053624493,1,3,23,1,,
3357,Lights,12.25842147,6.138816779,1,1,45,0,,
3358,Camera,8.901563218,5.648687474,1,0,22,1,,
3359,Thermostat,7.019528268,9.155487861,0,1,1,0,,
3360,Camera,15.60584818,6.776966607,1,3,25,1,,
3361,Camera,16.78082817,4.096956741,1,0,54,1,,
3362,Smart Speaker,20.9677386,8.637565807,1,2,54,0,,
3363,Thermostat,8.544850938,1.892522701,1,2,41,1,,
3364,Lights,18.58964922,5.4879439,1,2,28,1,,
3365,Lights,13.69186187,9.510448682,0,3,58,0,,
3366,Security System,21.24665753,6.291436536,0,2,37,0,,
3367,Lights,12.90358454,8.18798766,1,0,11,1,,
3368,Smart Speaker,12.66430097,6.570251183,1,2,22,1,,
3369,Camera,14.08011141,8.409771549,0,0,54,0,,
3370,Camera,18.10891085,9.45043001,0,3,55,0,,
3371,Camera,23.17022625,2.801925103,1,1,25,1,,
3372,Thermostat,2.228738824,1.779644704,1,4,53,0,,
3373,Lights,1.755713156,4.891508428,0,2,21,0,,
3374,Smart Speaker,22.53243293,7.048438026,1,4,36,0,,
3375,Thermostat,12.9520772,2.349193407,1,1,58,1,,
3376,Security System,14.95022084,0.140604359,0,3,20,0,,
3377,Smart Speaker,11.83695464,3.495057647,0,3,16,0,,
3378,Smart Speaker,2.700950136,9.691707421,0,1,28,0,,
3379,Smart Speaker,18.55010039,6.98017786,0,4,56,0,,
3380,Camera,18.05977916,4.073121895,1,2,29,1,,
